【令和４年４月１日時点】　受入可能数,,,,,,,,,,,,
都筑区,14118,滝ヶ谷保育園,1410051015915,0,0,0,0,0,0,0,2022-04-01,
都筑区,14118,めーぷる保育園,1410051026128,1,0,0,1,1,0,3,2022-04-01,
都筑区,14118,認定こども園やまゆりキッズ　横浜みずほ幼稚園,1410051023810,0,0,0,0,0,0,0,2022-04-01,
都筑区,14118,認定こども園　横浜黎明幼稚園,1410051023430,-,-,-,0,0,1,1,2022-04-01,
都筑区,14118,保育ルームキューティー北山田,1410052002797,1,1,1,-,-,-,3,2022-04-01,
都筑区,14118,保育ルームキューティーユー,1410052003472,1,1,0,-,-,-,2,2022-04-01,
都筑区,14118,やまた保育園,1410051015899,0,0,1,1,0,0,2,2022-04-01,
都筑区,14118,すくすく保育園,1410051015873,8,0,1,3,0,0,12,2022-04-01,
都筑区,14118,キッズフォレ東山田,1410051019768,1,0,0,0,0,0,1,2022-04-01,
都筑区,14118,勝田保育園,1410051017523,6,0,0,2,2,0,10,2022-04-01,
都筑区,14118,なかまちっこ園,1410051015881,2,0,0,0,0,1,3,2022-04-01,
都筑区,14118,なかまちっこ　じゃんぷ園,1410051018729,2,0,0,0,1,0,3,2022-04-01,
都筑区,14118,わおわお仲町台保育園,1410051015923,1,0,2,0,3,1,7,2022-04-01,
都筑区,14118,コビープリスクールなかまちだい,1410051023562,1,2,0,0,3,0,6,2022-04-01,
都筑区,14118,シープ保育所,1410051026136,1,0,1,1,1,5,9,2022-04-01,
都筑区,14118,横浜市大熊保育園,1410051019115,0,1,3,0,1,1,6,2022-04-01,
都筑区,14118,認定こども園エクレス,1410051020600,2,0,0,0,1,1,4,2022-04-01,
都筑区,14118,ゆうゆうのもり幼保園,1410051020584,0,0,0,0,0,0,0,2022-04-01,
都筑区,14118,キャリー保育園なかまちだい,1410052003159,1,2,1,-,-,-,4,2022-04-01,
都筑区,14118,エンジェルプラネット仲町台,1410052004918,0,0,6,-,-,-,6,2022-04-01,
都筑区,14118,仲町台もみのき保育室,1410052005634,1,0,1,-,-,-,2,2022-04-01,
都筑区,14118,よこはま夢保育園,1410051018406,0,0,1,0,1,1,3,2022-04-01,
都筑区,14118,グローバルキッズ都筑ふれあいの丘園,1410051015865,3,0,0,2,1,1,7,2022-04-01,
都筑区,14118,アソシエふれあいの丘保育園,1410051018372,5,0,0,0,0,1,6,2022-04-01,
都筑区,14118,横浜市みどり保育園,1410051019123,0,1,0,0,1,0,2,2022-04-01,
都筑区,14118,アリス保育園,1410051027241,0,1,1,-,-,-,2,2022-04-01,
都筑区,14118,さくら保育室,1410052003373,3,0,1,-,-,-,4,2022-04-01,
都筑区,14118,ベイキッズ　あおぞら保育園,1410052002847,1,0,0,-,-,-,1,2022-04-01,
都筑区,14118,川和保育園,1410051017531,0,0,0,0,0,0,0,2022-04-01,
都筑区,14118,都筑ひよこ保育園,1410051017549,5,0,0,0,0,0,5,2022-04-01,
都筑区,14118,スターチャイルド≪川和ナーサリー≫,1410051014488,2,0,1,-,-,-,3,2022-04-01,
都筑区,14118,池辺保育園,1410051017515,0,0,0,0,0,0,0,2022-04-01,
都筑区,14118,池辺おひさま保育園,1410051025385,2,0,2,-,-,-,4,2022-04-01,
都筑区,14118,ゆうぽーと保育園,1410051017598,0,0,0,0,1,1,2,2022-04-01,
都筑区,14118,鴨居北こども園,1410051018711,0,0,0,0,0,0,0,2022-04-01,
都筑区,14118,クオリスキッズ鴨居駅前保育園,1410051018380,0,0,1,0,1,0,2,2022-04-01,
都筑区,14118,ブライト保育園横浜佐江戸,1410051019750,1,0,0,5,0,0,6,2022-04-01,
都筑区,14118,おの家庭保育室,1410052003928,0,,,-,-,-,0,2022-04-01,
戸塚区,14110,横浜市舞岡保育園,1410051020287,-,0,0,5,4,3,12,2022-04-01,
戸塚区,14110,横浜市川上保育園,1410051019164,0,0,0,0,1,1,2,2022-04-01,
戸塚区,14110,横浜市汲沢保育園,1410051020295,-,0,0,0,0,1,1,2022-04-01,
戸塚区,14110,横浜市原宿保育園,1410051020303,-,0,0,2,0,4,6,2022-04-01,
戸塚区,14110,戸塚愛児園,1410051017671,0,0,0,1,0,0,1,2022-04-01,
戸塚区,14110,聖母の園保育園,1410051015964,-,0,0,4,0,0,4,2022-04-01,
戸塚区,14110,レインボー保育園,1410051017705,0,0,0,0,0,0,0,2022-04-01,
戸塚区,14110,ことは保育園,1410051017663,6,0,1,6,3,4,20,2022-04-01,
戸塚区,14110,松みどり保育所,1410051017697,2,2,5,7,1,3,20,2022-04-01,
戸塚区,14110,わかば保育園,1410051017713,4,0,0,4,0,0,8,2022-04-01,
戸塚区,14110,ＹＭＣＡとつか乳児保育園,1410051018414,1,0,0,-,-,-,1,2022-04-01,
戸塚区,14110,芙蓉保育園,1410051016038,2,0,0,1,0,3,6,2022-04-01,
戸塚区,14110,くすのき保育園,1410051017648,0,0,0,0,0,0,0,2022-04-01,
戸塚区,14110,ちゃいれっく東戸塚駅前保育園,1410051018737,0,0,0,0,1,0,1,2022-04-01,
戸塚区,14110,ちゃいれっく前田町保育園,1410051018745,1,0,0,0,0,0,1,2022-04-01,
戸塚区,14110,東戸塚こども園,1410051018752,0,0,0,0,0,0,0,2022-04-01,
戸塚区,14110,おおぞらひまわり保育園,1410051015287,0,0,0,0,0,0,0,2022-04-01,
戸塚区,14110,とつかルーテル保育園,1410051019859,1,0,0,0,0,0,1,2022-04-01,
戸塚区,14110,ＹＭＣＡ東とつか保育園,1410051019958,2,0,0,0,3,0,5,2022-04-01,
戸塚区,14110,にじいろ保育園東戸塚,1410051015998,2,0,0,0,0,0,2,2022-04-01,
戸塚区,14110,アスク戸塚保育園,1410051017614,1,0,0,1,0,0,2,2022-04-01,
戸塚区,14110,戸塚みどり保育園,1410051018448,1,0,0,0,0,0,1,2022-04-01,
戸塚区,14110,岩崎学園東戸塚保育園,1410051017622,0,0,0,0,1,0,1,2022-04-01,
戸塚区,14110,南戸塚保育園,1410051016046,2,0,0,0,0,0,2,2022-04-01,
戸塚区,14110,にじいろ保育園戸塚,1410051016012,3,0,0,0,0,0,3,2022-04-01,
戸塚区,14110,にじいろ保育園川上町,1410051015980,0,0,0,0,0,0,0,2022-04-01,
戸塚区,14110,にじいろ保育園品濃町,1410051016004,0,0,0,0,0,0,0,2022-04-01,
戸塚区,14110,くすのき第二保育園,1410051019396,2,0,0,0,0,0,2,2022-04-01,
戸塚区,14110,エミールの森ひばり保育園,1410051017630,0,0,0,0,0,0,0,2022-04-01,
戸塚区,14110,アートチャイルドケア東戸塚,1410051015931,0,0,0,0,0,0,0,2022-04-01,
戸塚区,14110,柏尾スマイル保育園,1410051014512,2,0,0,2,1,1,6,2022-04-01,
戸塚区,14110,グローバルキッズ戸塚園,1410051015949,1,0,0,2,0,0,3,2022-04-01,
戸塚区,14110,小雀みどり保育園,1410051017655,0,0,0,0,0,0,0,2022-04-01,
戸塚区,14110,名瀬いちい保育園,1410051017689,2,0,0,4,0,1,7,2022-04-01,
戸塚区,14110,銀杏保育園,1410051018430,2,0,1,0,0,0,3,2022-04-01,
戸塚区,14110,グローバルキッズ戸塚第二保育園,1410051015956,0,0,0,0,0,0,0,2022-04-01,
戸塚区,14110,こんにちは・ありがとうえん,1410051014520,3,1,0,0,0,1,5,2022-04-01,
戸塚区,14110,つくし保育園　東戸塚,1410051014538,0,0,0,0,0,0,0,2022-04-01,
戸塚区,14110,ハートの森保育園,1410051014546,7,1,0,0,1,1,10,2022-04-01,
戸塚区,14110,ののはな保育園,1410051015972,2,0,0,1,2,2,7,2022-04-01,
戸塚区,14110,明日葉保育園東戸塚園,1410051026540,1,0,0,1,0,0,2,2022-04-01,
戸塚区,14110,グローバルキッズ戸塚吉田町保育園,1410051016053,0,0,0,0,1,2,3,2022-04-01,
戸塚区,14110,明日葉保育園第二戸塚園,1410051026508,0,0,0,0,1,2,3,2022-04-01,
戸塚区,14110,明日葉保育園第三戸塚園,1410051026490,1,0,0,0,0,1,2,2022-04-01,
戸塚区,14110,うみのくに保育園とつか,1410051018463,3,0,0,0,2,1,6,2022-04-01,
戸塚区,14110,にじいろ保育園戸塚駅前,1410051023570,0,0,0,0,0,0,0,2022-04-01,
戸塚区,14110,丘の上保育園,1410051023778,-,0,0,0,0,2,2,2022-04-01,
戸塚区,14110,戸塚せせらぎ保育園,1410051023679,0,0,0,0,0,1,1,2022-04-01,
戸塚区,14110,メモリー保育園,1410051023687,0,0,0,0,0,0,0,2022-04-01,
戸塚区,14110,銀杏保育園　胡桃館,1410051024099,-,0,0,0,0,0,0,2022-04-01,
戸塚区,14110,つくし保育園　戸塚,1410051024271,2,0,0,0,0,0,2,2022-04-01,
戸塚区,14110,ニチイキッズ東戸塚保育園,1410051024040,1,0,0,1,2,1,5,2022-04-01,
戸塚区,14110,キッズパートナー東戸塚,1410051024784,3,0,5,0,3,1,12,2022-04-01,
戸塚区,14110,キッズパートナー東戸塚第２,1410051026748,-,0,1,2,0,3,6,2022-04-01,
戸塚区,14110,あけぼの保育園,1410051024651,0,0,0,0,0,0,0,2022-04-01,
戸塚区,14110,戸塚ほしの木保育園,1410051025674,0,0,0,0,0,0,0,2022-04-01,
戸塚区,14110,ベネッセ　東戸塚保育園,1410051025666,1,1,0,0,1,4,7,2022-04-01,
戸塚区,14110,ララランド戸塚第２,1410051025344,0,0,1,0,0,0,1,2022-04-01,
戸塚区,14110,ララランド戸塚,1410051025161,0,0,0,-,-,-,0,2022-04-01,
戸塚区,14110,ちゃいれっく戸塚保育園,1410051026060,0,0,0,0,0,1,1,2022-04-01,
戸塚区,14110,ヴィラ東戸塚こども園,1410051026144,0,0,0,0,0,0,0,2022-04-01,
戸塚区,14110,俣野保育園,1410051027019,0,0,0,5,0,3,8,2022-04-01,
戸塚区,14110,ララランド戸塚第３,1410051027167,-,0,0,1,0,0,1,2022-04-01,
戸塚区,14110,明日葉保育園戸塚西口園,1410051027175,-,0,0,0,12,0,12,2022-04-01,
戸塚区,14110,スターチャイルド≪戸塚ナーサリー≫,1410051027183,0,0,0,0,2,0,2,2022-04-01,
戸塚区,14110,横浜東戸塚雲母保育園,1410051027191,0,0,0,3,0,0,3,2022-04-01,
戸塚区,14110,幼保連携型認定こども園　南幼稚園,1410051022101,-,0,0,0,0,0,0,2022-04-01,
戸塚区,14110,幼保連携型認定こども園　みどり幼稚園,1410051024115,-,0,0,0,0,0,0,2022-04-01,
戸塚区,14110,幼保連携型認定こども園　ひまわり幼稚園,1410051025112,-,0,0,0,0,0,0,2022-04-01,
戸塚区,14110,あきば幼保連携型認定こども園,1410051025294,0,0,0,0,0,0,0,2022-04-01,
戸塚区,14110,幼保連携型認定こども園　ＹＭＣＡとつか保育園,1410051025757,2,0,0,0,0,0,2,2022-04-01,
戸塚区,14110,幼稚園型認定こども園　しらかば幼稚園,1410051021921,-,-,-,1,0,0,1,2022-04-01,
戸塚区,14110,東戸塚赤ちゃん保育園,1410052002995,2,0,3,-,-,-,5,2022-04-01,
戸塚区,14110,はまっこ乳児ルーム,1410052002730,0,0,0,-,-,-,0,2022-04-01,
戸塚区,14110,おおぞらどんぐり保育室,1410052002839,0,0,0,-,-,-,0,2022-04-01,
戸塚区,14110,アネラ保育室,1410052003498,2,0,0,-,-,-,2,2022-04-01,
戸塚区,14110,小規模保育施設はまっこ,1410052003019,0,0,0,-,-,-,0,2022-04-01,
戸塚区,14110,あおぞらみらい保育園,1410052003100,0,0,0,-,-,-,0,2022-04-01,
戸塚区,14110,あーす保育園戸塚,1410052003126,1,0,1,-,-,-,2,2022-04-01,
戸塚区,14110,あーす保育園戸塚Ａｎｎｅｘ,1410052005295,0,0,0,-,-,-,0,2022-04-01,
戸塚区,14110,ちゃいれっく平戸町保育室,1410052003217,2,1,0,-,-,-,3,2022-04-01,
戸塚区,14110,ベイキッズひまわり保育園,1410052004116,1,0,0,-,-,-,1,2022-04-01,
戸塚区,14110,東戸塚かもめ保育園,1410052004454,1,0,1,-,-,-,2,2022-04-01,
戸塚区,14110,東戸塚かもめ第２保育園,1410052005303,1,0,0,-,-,-,1,2022-04-01,
戸塚区,14110,東戸塚かもめ第３保育園,1410052005444,0,0,0,-,-,-,0,2022-04-01,
戸塚区,14110,東戸塚かもめ第４保育園,1410052005550,1,0,1,-,-,-,2,2022-04-01,
戸塚区,14110,戸塚チューリップ保育園,1410052004603,2,0,0,-,-,-,2,2022-04-01,
戸塚区,14110,あきば第２保育園,1410052004694,0,0,0,-,-,-,0,2022-04-01,
戸塚区,14110,シェ・ママン保育室,1410052004835,0,0,0,-,-,-,0,2022-04-01,
戸塚区,14110,正光寺保育園吉田町園,1410052004934,5,0,2,-,-,-,7,2022-04-01,
戸塚区,14110,おんぷ保育園,1410052005311,-,0,0,-,-,-,0,2022-04-01,
戸塚区,14110,東戸塚らびっと保育園,1410052005329,2,0,3,-,-,-,5,2022-04-01,
戸塚区,14110,ぱぷりか保育園　戸塚,1410052005584,2,0,0,-,-,-,2,2022-04-01,
戸塚区,14110,東戸塚みもざ保育園,1410052005592,2,1,2,-,-,-,5,2022-04-01,
戸塚区,14110,東戸塚わかば保育園,1410052005600,1,2,1,-,-,-,4,2022-04-01,
戸塚区,14110,みんなのほいくえんａｔとつか,1410052005758,-,0,1,-,-,-,1,2022-04-01,
戸塚区,14110,コアの木保育園,1410052005766,-,0,0,-,-,-,0,2022-04-01,
戸塚区,14110,風の子保育室,1410052005667,0,0,0,-,-,-,0,2022-04-01,
栄区,14115,横浜市飯島保育園,1410051020329,0,0,0,0,0,0,0,2022-04-01,
栄区,14115,横浜市公田保育園,1410051020337,-,0,1,0,5,3,9,2022-04-01,
栄区,14115,横浜市上郷保育園,1410051020345,-,0,0,1,6,10,17,2022-04-01,
栄区,14115,横浜市桂台保育園,1410051020352,1,0,2,0,0,1,4,2022-04-01,
栄区,14115,かつら愛児園,1410051017739,-,0,1,0,1,1,3,2022-04-01,
栄区,14115,大船ルーテル保育園,1410051017721,1,1,0,0,0,0,2,2022-04-01,
栄区,14115,いいじまルーテル保育園,1410051014561,0,0,0,0,0,0,0,2022-04-01,
栄区,14115,やまゆり保育園,1410051017747,0,0,0,0,0,0,0,2022-04-01,
栄区,14115,エミールの森ひよこ保育園,1410051020428,0,0,0,0,0,0,0,2022-04-01,
栄区,14115,かさまの杜保育園,1410051018471,0,0,0,0,0,0,0,2022-04-01,
栄区,14115,ベネッセ　本郷台保育園,1410051015295,0,0,0,0,0,0,0,2022-04-01,
栄区,14115,アスク大船保育園,1410051014553,0,1,0,0,0,0,1,2022-04-01,
栄区,14115,杜ちゃいるど園,1410051019784,0,0,0,0,0,0,0,2022-04-01,
栄区,14115,ふぁみりーさぽーと　のあ,1410051024495,0,0,0,0,0,0,0,2022-04-01,
栄区,14115,すずかけ保育園,1410051024214,0,0,0,-,-,-,0,2022-04-01,
栄区,14115,ニチイキッズさくら本郷台保育園,1410051026698,0,0,0,0,0,0,0,2022-04-01,
栄区,14115,認定こども園　いのやま保育園,1410051020493,3,0,0,0,0,0,3,2022-04-01,
栄区,14115,認定こども園　中野どんぐり保育園,1410051020501,0,0,0,0,0,0,0,2022-04-01,
栄区,14115,認定こども園　飯島東保育園,1410051023802,0,0,0,0,0,0,0,2022-04-01,
栄区,14115,チューリップ保育室,1410052004090,2,0,2,-,-,-,4,2022-04-01,
栄区,14115,芸術の森保育園,1410052003191,0,0,0,-,-,-,0,2022-04-01,
栄区,14115,ふれあいの家　にこにこ保育園,1410052004462,3,0,0,-,-,-,3,2022-04-01,
栄区,14115,マームゆりかごおおふな保育園,1410052005022,0,0,0,-,-,-,0,2022-04-01,
栄区,14115,すまいるおおふな保育園,1410052005568,0,0,0,-,-,-,0,2022-04-01,
栄区,14115,なないろ保育室　,1410052005774,0,0,0,-,-,-,0,2022-04-01,
泉区,14116,横浜市和泉保育園,1410051019180,0,0,0,3,3,5,11,2022-04-01,
泉区,14116,ＧＥＮＫＩＤＳいずみ中央保育園,1410051027431,1,0,0,1,1,1,4,2022-04-01,
泉区,14116,白梅いずみ保育園,1410051017796,0,0,0,0,1,0,1,2022-04-01,
泉区,14116,にじいろ保育園いずみ中央,1410051016087,0,0,0,0,1,0,1,2022-04-01,
泉区,14116,鳩の森愛の詩保育園,1410051016103,0,0,0,0,0,3,3,2022-04-01,
泉区,14116,鳩の森愛の詩あすなろ保育園,1410051016095,0,1,0,2,1,5,9,2022-04-01,
泉区,14116,横浜ルンビニー保育園,1410051018497,0,0,1,0,0,2,3,2022-04-01,
泉区,14116,ＧＥＮＫＩＤＳ緑園都市保育園,1410051027449,0,0,0,0,3,1,4,2022-04-01,
泉区,14116,小学館アカデミーりょくえんとし保育園,1410051017788,0,0,0,2,1,0,3,2022-04-01,
泉区,14116,緑園なえば保育園,1410051016129,0,0,0,0,2,1,3,2022-04-01,
泉区,14116,泉の郷保育園いずみ,1410051023695,0,0,0,1,0,0,1,2022-04-01,
泉区,14116,エンゼルおおぞら保育園,1410051017762,0,0,0,0,1,1,2,2022-04-01,
泉区,14116,立場エンゼル保育園,1410051015303,0,0,0,0,1,0,1,2022-04-01,
泉区,14116,中田保育園,1410051017812,0,0,0,0,0,0,0,2022-04-01,
泉区,14116,もも保育園,1410051016111,0,0,0,0,0,0,0,2022-04-01,
泉区,14116,泉の郷保育園なかだ,1410051025104,0,0,0,0,0,1,1,2022-04-01,
泉区,14116,御霊神社保育園,1410051017770,0,0,0,0,0,0,0,2022-04-01,
泉区,14116,白梅保育園,1410051017820,0,2,0,0,0,0,2,2022-04-01,
泉区,14116,白百合愛児園,1410051017804,0,1,0,0,0,0,1,2022-04-01,
泉区,14116,領家キッズ保育園,1410051014587,1,0,0,0,0,0,1,2022-04-01,
泉区,14116,ＹＭＣＡ山手台保育園アルク,1410051018489,0,0,0,0,0,0,0,2022-04-01,
泉区,14116,くるみ保育園,1410051015089,0,0,1,0,3,3,7,2022-04-01,
泉区,14116,苗場保育園,1410051016079,1,0,0,0,0,0,1,2022-04-01,
泉区,14116,ふたば保育園,1410051015311,0,0,0,1,0,2,3,2022-04-01,
泉区,14116,横浜市北上飯田保育園,1410051019172,4,3,4,12,5,9,37,2022-04-01,
泉区,14116,いちょう保育園,1410051017754,2,2,2,2,2,2,12,2022-04-01,
泉区,14116,横浜文化保育園,1410051017838,1,1,7,5,0,2,16,2022-04-01,
泉区,14116,ＹＭＣＡいずみ保育園,1410051019966,3,1,0,3,1,4,12,2022-04-01,
泉区,14116,認定こども園  泉ヶ丘幼稚園,1410051025062,-,0,0,0,0,0,0,2022-04-01,
泉区,14116,認定こども園  いづみ幼稚園,1410051025088,-,0,0,0,0,0,0,2022-04-01,
泉区,14116,認定こども園　岡津幼稚園,1410051023935,-,-,-,0,0,0,0,2022-04-01,
泉区,14116,なかよしこども園,1410051025187,0,0,0,2,0,0,2,2022-04-01,
泉区,14116,ぬくもりの森しんばし　やよい台こども園,1410051023729,0,0,0,0,0,0,0,2022-04-01,
泉区,14116,認定こども園　ふじづかようちえん・ふじづかほくえん,1410051025740,-,0,0,0,0,0,0,2022-04-01,
泉区,14116,認定こども園　宮の台幼稚園,1410051026839,-,0,0,0,0,3,3,2022-04-01,
泉区,14116,認定こども園　明成幼稚園,1410051025096,0,0,1,1,0,0,2,2022-04-01,
泉区,14116,えんがわ,1410052002938,0,1,1,-,-,-,2,2022-04-01,
泉区,14116,サクラフェリーチェ保育園,1410052004280,0,0,1,-,-,-,1,2022-04-01,
泉区,14116,立場らびっと保育園,1410052004124,0,0,0,-,-,-,0,2022-04-01,
泉区,14116,中田いちご保育園,1410052003118,0,0,0,-,-,-,0,2022-04-01,
泉区,14116,中田駅前　はまっこ保育園,1410052004223,0,0,1,-,-,-,1,2022-04-01,
泉区,14116,中田ひまわり保育室,1410052004611,0,0,0,-,-,-,0,2022-04-01,
泉区,14116,鳩の森愛の詩とことこ保育園,1410052005337,-,0,0,-,-,-,0,2022-04-01,
泉区,14116,ベイキッズおひさま保育園,1410052003142,0,0,0,-,-,-,0,2022-04-01,
泉区,14116,マーヤ保育園,1410052002920,0,0,1,-,-,-,1,2022-04-01,
泉区,14116,認定こども園上飯田幼稚園,1410051027282,-,0,0,5,4,5,14,2022-04-01,
瀬谷区,14114,横浜市瀬谷第二保育園,1410051019198,0,0,0,0,1,4,5,2022-04-01,
瀬谷区,14114,横浜市中屋敷保育園,1410051019206,5,1,0,0,2,5,13,2022-04-01,
瀬谷区,14114,横浜市二ツ橋保育園,1410051020386,-,0,0,9,8,7,24,2022-04-01,
瀬谷区,14114,阿久和保育園,1410051014595,0,0,0,0,0,0,0,2022-04-01,
瀬谷区,14114,鳩の森愛の詩瀬谷保育園,1410051016145,0,0,0,0,0,0,0,2022-04-01,
瀬谷区,14114,瀬谷愛児園,1410051019404,5,1,0,7,5,8,26,2022-04-01,
瀬谷区,14114,瀬谷中央保育園,1410051014611,1,0,0,1,0,0,2,2022-04-01,
瀬谷区,14114,ＧＥＮＫＩＤＳ瀬谷保育園,1410051027456,0,0,0,0,1,0,1,2022-04-01,
瀬谷区,14114,シャローム三育保育園,1410051014603,0,0,0,1,0,0,1,2022-04-01,
瀬谷区,14114,ゆたか保育園,1410051014637,0,0,0,1,0,2,3,2022-04-01,
瀬谷区,14114,グローバルキッズ三ツ境園,1410051027050,-,0,0,4,3,10,17,2022-04-01,
瀬谷区,14114,鳩の森愛の詩　宮沢保育園,1410051015329,-,0,1,1,3,2,7,2022-04-01,
瀬谷区,14114,ティンクル瀬谷保育園,1410051014629,0,0,0,0,1,0,1,2022-04-01,
瀬谷区,14114,Gakkenほいくえん二ツ橋,1410051018505,0,0,0,3,1,2,6,2022-04-01,
瀬谷区,14114,ほうゆう保育園,1410051017846,0,1,2,0,0,0,3,2022-04-01,
瀬谷区,14114,下瀬谷保育園,1410051025278,-,1,1,2,3,3,10,2022-04-01,
瀬谷区,14114,ネスト瀬谷,1410051024644,0,0,0,0,0,0,0,2022-04-01,
瀬谷区,14114,わらべ細谷戸保育園,1410051026185,-,0,0,0,0,0,0,2022-04-01,
瀬谷区,14114,保育室「ネスト」,1410051026797,0,0,0,0,1,0,1,2022-04-01,
瀬谷区,14114,認定こども園　あづまの幼稚園・あづまのナーサリー・youyouキッズ,1410051020550,0,0,1,0,1,0,2,2022-04-01,
瀬谷区,14114,認定こども園はらのこ　原幼稚園,1410051020568,0,0,0,0,0,0,0,2022-04-01,
瀬谷区,14114,認定こども園二ツ橋あいりん幼稚園,1410051026250,0,0,0,0,10,17,27,2022-04-01,
瀬谷区,14114,幼保連携型認定こども園　みなみ幼稚園,1410051024123,-,1,0,1,3,1,6,2022-04-01,
瀬谷区,14114,阿久和キッズ,1410052002789,0,1,0,-,-,-,1,2022-04-01,
瀬谷区,14114,てぃんく２＠ねすと,1410052003332,0,0,0,-,-,-,0,2022-04-01,
瀬谷区,14114,stellar education garden阿久和小規模保育園,1410052005485,-,1,0,-,-,-,1,2022-04-01,
瀬谷区,14114,はぐ＠ねすと,1410052003324,0,0,0,-,-,-,0,2022-04-01,
瀬谷区,14114,ネストぽぽ,1410052002862,0,0,0,-,-,-,0,2022-04-01,
瀬谷区,14114,ネストうーたん,1410052004702,0,0,0,-,-,-,0,2022-04-01,
瀬谷区,14114,瀬谷そらいろ保育園,1410052005782,0,0,1,-,-,-,1,2022-04-01,
瀬谷区,14114,新美保育室（にいみ＊るーむ）,1410052004009,0,0,0,-,-,-,0,2022-04-01,
瀬谷区,14114,まえだ保育室,1410052004017,0,0,0,-,-,-,0,2022-04-01,
